week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total
2004-04-04,8.37,7.0,1139.0,18.3,93.0,4.38,6.54,,,,,,,
2004-04-11,8.37,12.0,1218.0,18.0,110.0,4.78,1.32,0.005,0.08,0.05,0.0015,0.01,0.01,0.005
2004-04-18,8.47,5.0,934.0,21.6,95.0,4.62,0.58,0.005,,,,,,
2004-04-25,8.23,5.0,896.0,14.6,76.0,5.43,1.44,,,,,,,
2004-05-02,8.45,5.0,903.0,13.1,81.0,5.36,3.01,0.005,,,,,,
2004-05-09,8.2,8.0,1140.0,17.2,69.0,5.68,1.32,,0.08,0.03,0.001,0.01,0.01,0.0005
2004-05-16,8.155,5.0,988.5,13.5,44.0,6.48,0.21,0.005,,,,,,
2004-05-23,,,,,,,,,,,,,,
2004-05-30,8.41,5.0,870.0,14.0,31.0,5.79,0.66,0.005,,,,,,
2004-06-06,8.57,8.0,881.0,14.2,23.0,7.21,2.44,,0.02,0.02,0.001,1.0,0.005,0.0005
2004-06-13,8.27,5.0,949.0,7.3,23.0,5.81,0.0,0.005,,,,,,
2004-06-20,8.040000000000001,5.0,1168.0,10.95,15.5,5.5600000000000005,0.27,0.005,,,,,,
2004-06-27,,,,,,,,,,,,,,
2004-07-04,8.27,24.0,1187.0,10.4,35.0,6.48,6.82,,,,,,,
2004-07-11,8.15,5.0,1487.0,9.3,12.0,6.21,0.0,,0.02,0.02,0.0009,0.01,0.005,0.0005
2004-07-18,8.09,5.0,1618.0,10.1,3.0,5.41,0.24,0.005,,,,,,
2004-07-25,7.65,5.0,1045.0,13.4,4.0,6.01,0.98,,,,,,,
2004-08-01,7.91,5.0,998.0,12.8,4.0,5.77,1.07,0.005,,,,,,
2004-08-08,8.24,5.0,964.0,13.4,3.0,5.93,0.0,,0.02,0.02,0.0011,0.01,0.005,0.0005
2004-08-15,8.02,19.0,904.0,11.6,3.0,5.63,0.0,0.005,,,,,,
2004-08-22,8.2,5.0,950.0,10.4,5.0,5.84,0.1,,,,,,,
2004-08-29,8.04,6.0,1232.0,7.4,52.65,6.28,0.0,0.005,,,,,,
2004-09-05,7.79,5.0,865.0,15.9,31.58,5.59,0.0,,0.02,0.02,0.0011,0.01,0.005,0.0005
2004-09-12,8.44,5.0,762.0,23.3,8.42,7.55,0.44,0.005,,,,,,
2004-09-19,8.365,9.5,760.5,16.05,23.75,5.0,0.05,0.005,,,,,,
2004-09-26,,,,,,,,,,,,,,
2004-10-03,8.41,5.0,805.0,19.8,21.0,6.75,0.0,,,,,,,
2004-10-10,8.51,5.0,747.0,22.9,21.0,5.21,0.0,,0.02,0.02,0.0012,0.01,0.005,0.0005
2004-10-17,8.63,5.0,737.0,18.0,5.6,6.57,0.0,0.005,,,,,,
2004-10-24,8.6,5.0,721.0,22.6,11.5,5.01,0.1,,,,,,,
2004-10-31,8.52,5.0,727.0,19.5,11.5,6.03,0.0,0.005,,,,,,
2004-11-07,8.61,5.0,710.0,16.2,13.8,5.48,0.0,,0.02,0.02,0.002,0.01,0.005,0.0005
2004-11-14,8.13,5.0,679.0,25.0,16.1,5.1,0.0,0.005,,,,,,
2004-11-21,8.75,5.0,631.0,22.4,13.8,7.01,0.0,,,,,,,
2004-11-28,7.99,5.0,726.0,17.4,5.6,6.99,0.0,0.005,,,,,,
2004-12-05,8.15,5.0,778.0,24.1,3.5,5.62,0.0,,0.02,0.02,0.0024,0.01,0.005,0.0005
2004-12-12,8.89,5.0,622.0,22.1,3.8,6.33,0.0,0.005,,,,,,
2004-12-19,7.779999999999999,31.0,717.5,13.9,16.4,5.235,3.645,0.005,,,,,,
2004-12-26,,,,,,,,,,,,,,
2005-01-02,8.24,7.0,733.0,25.3,5.1,5.86,0.0,,,,,,,
2005-01-09,8.13,9.0,767.0,16.1,11.5,5.36,0.1,0.005,0.02,0.02,0.0014,0.01,0.005,0.0005
2005-01-16,7.91,45.0,1120.0,19.9,20.1,6.18,8.62,,,,,,,
2005-01-23,7.86,8.0,1380.0,21.6,159.0,5.7,0.0,0.005,,,,,,
2005-01-30,8.04,5.0,1152.0,19.9,214.0,6.22,2.53,,,,,,,
2005-02-06,8.690000000000001,12.5,1056.5,21.65,98.775,5.895,1.6949999999999998,0.005,0.02,0.03,0.0016,0.01,0.005,0.0008
2005-02-13,,,,,,,,,,,,,,
2005-02-20,7.96,47.0,884.0,15.9,111.13,5.66,21.6,0.005,,,,,,
2005-02-27,7.87,75.0,743.0,15.9,98.16,5.58,52.1,,,,,,,
2005-03-06,8.2,8.0,969.0,20.3,320.2,6.26,3.45,0.005,0.02,0.04,0.0015,0.01,0.005,0.0007
2005-03-13,8.02,6.0,1085.0,14.5,318.5,6.17,4.37,,,,,,,
2005-03-20,8.32,5.0,1129.0,16.7,383.0,6.23,3.53,0.005,,,,,,
2005-03-27,8.28,5.0,1075.0,16.4,381.7,5.91,3.95,,,,,,,
2005-04-03,8.38,9.0,,17.4,103.6,,,,,,,,,
2005-04-10,8.37,8.0,917.0,18.6,190.0,,5.87,0.005,,,,,,
2005-04-17,8.24,18.0,994.0,17.7,86.2,6.11,2.4,,0.05,0.064,0.0017,0.005,0.005,5e-05
2005-04-24,8.53,5.0,977.0,18.4,43.1,6.31,5.18,0.005,,,,,,
2005-05-01,8.14,5.0,873.0,17.5,46.5,6.16,1.14,,,,,,,
2005-05-08,8.14,5.0,990.0,15.6,183.1,6.21,2.77,0.005,0.02,0.02,0.0009,0.01,0.005,0.0005
2005-05-15,8.98,5.0,869.0,16.2,68.5,5.23,2.96,,,,,,,
2005-05-22,8.9,5.0,995.0,15.6,62.3,5.11,1.1,0.005,,,,,,
2005-05-29,,,,,,,,,,,,,,
2005-06-05,,,,,,,,,,,,,,
2005-06-12,,,,,,,,,,,,,,
2005-06-19,8.41,8.0,1114.0,13.6,23.2,6.68,1.98,0.005,0.02,0.08,0.001,0.07,0.005,0.0005
2005-06-26,8.49,5.0,1062.0,13.0,58.5,5.91,1.73,,,,,,,
2005-07-03,8.61,20.0,967.0,14.7,18.9,5.15,1.32,0.005,,,,,,
2005-07-10,8.5,5.0,950.0,11.6,15.21,5.66,1.3,0.005,0.02,0.02,0.0021,0.01,0.005,0.0005
2005-07-17,8.59,5.0,993.0,5.0,21.41,5.49,0.5,,,,,,,
2005-07-24,8.54,5.0,1322.0,9.2,14.28,6.83,0.98,0.005,,,,,,
2005-07-31,8.49,17.0,1488.0,10.1,36.9,5.34,2.16,,,,,,,
2005-08-07,8.56,5.0,1914.0,16.7,16.5,5.31,2.51,0.005,0.02,0.02,0.0011,0.01,0.005,0.0005
2005-08-14,8.61,21.0,2050.0,18.0,15.1,5.26,2.78,,,,,,,
2005-08-21,8.49,5.0,2410.0,17.5,8.3,6.13,2.05,0.005,,,,,,
2005-08-28,8.68,5.0,2730.0,20.6,17.6,6.72,1.36,,,,,,,
2005-09-04,8.06,5.0,2410.0,14.7,11.3,4.83,1.72,,,,,,,
2005-09-11,8.5,5.0,2490.0,16.6,2.2,6.05,1.58,0.005,0.02,0.02,0.0005,0.01,0.005,0.0005
2005-09-18,8.835,5.0,1646.0,13.3,6.25,5.655,1.06,0.005,,,,,,
2005-09-25,,,,,,,,,,,,,,
2005-10-02,8.81,7.0,2325.0,20.1,11.8,4.34,0.98,,,,,,,
2005-10-09,8.26,5.0,1249.0,15.5,15.44,6.25,2.1,0.005,0.02,0.02,0.0017,0.01,0.005,0.0005
2005-10-16,8.7,5.0,1149.0,2.4,26.25,,4.41,,,,,,,
2005-10-23,8.7,5.0,1156.0,13.5,21.0,,1.62,0.005,,,,,,
2005-10-30,8.98,14.0,1058.0,19.0,9.5,,1.32,,,,,,,
2005-11-06,8.59,5.0,1008.0,18.4,19.0,6.9,0.65,0.005,0.02,0.02,0.0015,0.01,0.005,0.0012
2005-11-13,8.55,5.0,978.0,16.3,16.0,8.5,1.3,,,,,,,
2005-11-20,8.4,5.0,828.0,19.6,15.42,7.1,0.7,0.005,,,,,,
2005-11-27,8.34,5.0,990.0,20.25,14.65,7.85,0.93,0.005,0.03,0.017,0.0015,0.02,0.005,5e-05
2005-12-04,,,,,,,,,,,,,,
2005-12-11,8.74,5.0,869.0,18.9,20.0,7.4,1.12,,,,,,,
2005-12-18,8.32,11.0,1554.0,17.6,13.9,6.5,10.4,0.005,,,,,,
2005-12-25,8.11,64.0,1215.0,20.8,43.0,4.8,17.1,,,,,,,
2006-01-01,8.03,19.0,1355.0,17.8,42.0,5.4,12.2,,,,,,,
2006-01-08,8.3,19.0,1095.0,18.5,48.1,5.8,10.4,0.005,0.01,0.114,0.02,0.032,0.005,0.0005
2006-01-15,8.75,5.0,1100.0,17.3,25.0,6.1,1.27,,,,,,,
2006-01-22,8.36,13.0,1083.0,17.8,215.0,5.9,6.6,0.005,,,,,,
2006-01-29,8.34,12.0,977.0,17.8,295.0,6.3,7.19,,,,,,,
2006-02-05,7.855,165.0,827.0,16.15,1403.5,5.949999999999999,59.2,0.005,0.01,0.298,0.02,0.089,0.005,0.0005
2006-02-12,,,,,,,,,,,,,,
2006-02-19,8.53,89.0,938.0,18.6,1307.2,5.8,18.9,0.005,,,,,,
2006-02-26,8.44,9.0,1253.0,15.7,562.0,6.0,2.6,,,,,,,
2006-03-05,8.48,4.0,1238.0,19.0,680.0,6.6,3.28,0.005,0.00139,0.0351,0.00157,0.0079,0.00029,5e-05
2006-03-12,8.4,324.0,1081.0,23.6,945.0,5.6,26.6,,,,,,,
2006-03-19,8.265,29.0,986.5,16.049999999999997,740.0,5.800000000000001,7.8,0.005,,,,,,
2006-03-26,8.2,38.0,873.0,13.8,960.0,6.3,12.7,,,,,,,
2006-04-02,,,,,,,,,,,,,,
2006-04-09,8.46,4.5,1057.5,17.85,795.5,6.1,3.02,0.005,0.0375,0.0334,0.00164,0.0085,0.00278,5e-05
2006-04-16,,,,,,,,,,,,,,
2006-04-23,8.36,8.0,1058.0,12.6,570.0,6.7,6.31,,,,,,,
2006-04-30,8.3,8.0,1055.0,19.5,550.0,6.0,3.8,,,,,,,
2006-05-07,8.22,3.0,1081.0,18.0,530.0,5.9,2.5,0.005,0.0328,0.0245,0.00146,0.0082,0.00304,5e-05
2006-05-14,8.38,3.0,1080.0,13.2,515.0,6.9,2.17,,,,,,,
2006-05-21,8.3,3.0,1010.0,11.9,300.0,6.8,2.53,0.005,,,,,,
2006-05-28,8.21,18.0,1070.0,10.2,40.0,7.1,7.86,,,,,,,
2006-06-04,8.32,3.0,1110.0,16.1,185.0,6.2,2.04,0.005,0.00108,0.0131,0.0019,0.006,0.00026,5e-05
2006-06-11,8.415,5.0,1114.5,12.9,230.5,6.8,1.17,0.005,,,,,,
2006-06-18,8.25,5.0,1014.0,8.5,25.6,7.7,0.5,,,,,,,
2006-06-25,,,,,,,,,,,,,,
2006-07-02,8.435,13.0,1059.5,15.3,281.5,6.5,1.845,0.005,0.00928,0.0226,0.0017,0.0077,0.00056,5e-05
2006-07-09,,,,,,,,,,,,,,
2006-07-16,8.26,4.0,1023.0,10.2,32.0,8.0,1.46,,,,,,,
2006-07-23,8.265,3.0,1006.0,8.65,19.0,7.65,1.295,,,,,,,
2006-07-30,,,,,,,,,,,,,,
2006-08-06,8.5,5.0,942.0,17.4,55.0,6.1,0.15,0.005,0.00205,0.0154,0.00191,0.0064,0.00018,5e-05
2006-08-13,8.225000000000001,3.0,992.0,16.4,16.6,6.65,0.865,,,,,,,
2006-08-20,8.38,3.0,911.0,16.8,30.6,6.5,0.93,,,,,,,
2006-08-27,,,,,,,,,,,,,,
2006-09-03,8.66,3.0,868.0,15.3,25.2,7.5,0.85,0.005,0.00276,0.0153,0.00216,0.0089,0.00015,5e-05
2006-09-10,8.57,3.0,851.0,15.3,7.5,8.0,0.83,,,,,,,
2006-09-17,8.7,3.0,873.5,20.200000000000003,17.2,6.8,0.935,0.005,,,,,,
2006-09-24,,,,,,,,,,,,,,
2006-10-01,8.57,3.0,833.0,18.1,27.0,6.9,,,,,,,,
2006-10-08,8.43,3.0,993.0,18.8,26.0,6.8,,0.005,0.00524,0.0308,0.00228,0.0065,0.00043,5e-05
2006-10-15,8.7,3.0,981.0,12.2,75.0,7.0,,,,,,,,
2006-10-22,8.34,7.0,877.0,20.4,42.650000000000006,7.1,,0.005,,,,,,
2006-10-29,,,,,,,,,,,,,,
2006-11-05,8.42,7.0,3158.5,20.75,45.1,7.2,1.96,0.005,0.00822,0.0127,0.00179,0.0075,0.00082,5e-05
2006-11-12,,,,,,,,,,,,,,
2006-11-19,8.09,10.0,1017.0,16.7,113.0,5.7,2.0,0.005,,,,,,
2006-11-26,8.06,4.0,1058.0,10.9,105.0,5.2,5.43,,,,,,,
2006-12-03,8.23,9.0,948.0,19.7,72.2,6.06,2.95,0.005,0.00072,0.022,0.0027,0.0082,0.00044,5e-05
2006-12-10,8.21,17.5,981.5,19.9,137.85,6.1,2.915,0.005,,,,,,
2006-12-17,8.19,4.0,986.0,20.2,225.0,5.8,2.15,,,,,,,
2006-12-24,,,,,,,,,,,,,,
2006-12-31,,,,,,,,,,,,,,
2007-01-07,8.42,75.0,1679.0,18.4,225.0,4.5,21.2,0.005,0.0026,0.065,0.003,0.0079,0.00098,5e-05
2007-01-14,8.0,105.0,1434.0,16.3,610.0,4.3,34.0,,,,,,,
2007-01-21,8.06,28.0,900.0,13.3,561.4,2.7,19.4,0.005,,,,,,
2007-01-28,8.34,9.0,1600.0,21.8,260.0,1.69,3.28,,,,,,,
2007-02-04,8.34,6.0,1510.0,22.0,274.0,6.2,1.53,0.005,0.0047,0.017,0.0026,0.0083,0.001,5e-05
2007-02-11,8.56,3.0,2200.0,23.9,102.0,6.0,1.77,,,,,,,
2007-02-18,8.08,16.0,1362.0,15.6,231.05,5.494999999999999,5.705,0.005,,,,,,
2007-02-25,,,,,,,,,,,,,,
2007-03-04,8.0,319.0,667.0,14.8,791.0,6.4,170.0,0.005,0.021,0.77,0.0074,0.11,0.0007,5e-05
2007-03-11,8.14,61.0,990.0,13.0,735.0,7.0,22.7,,,,,,,
2007-03-18,8.305,9.5,994.0,15.7,232.5,5.615,5.33,0.005,,,,,,
2007-03-25,8.4,3.0,994.0,16.9,194.0,7.1,2.31,,,,,,,
2007-04-01,8.78,3.0,991.0,15.9,136.0,7.45,1.41,0.005,0.0018,0.023,0.0019,0.03,0.0013,5e-05
2007-04-08,8.25,3.0,1029.0,20.1,102.0,6.4,1.52,,,,,,,
2007-04-15,,,,,,,,,,,,,,
2007-04-22,8.355,3.0,892.5,19.55,52.0,5.95,1.845,0.005,,,,,,
2007-04-29,,,,,,,,,,,,,,
2007-05-06,8.66,3.0,453.0,13.8,46.0,5.6,1.1,0.005,0.00798,0.0159,0.00171,0.00319,0.000654,5e-05
2007-05-13,8.3,3.0,500.0,16.2,35.0,6.3,1.2,,,,,,,
2007-05-20,8.11,3.0,835.0,8.1,168.0,5.5,2.71,0.005,,,,,,
2007-05-27,8.49,3.0,951.0,15.6,58.0,6.5,1.25,,,,,,,
2007-06-03,8.43,8.0,760.0,14.9,156.8,6.9,0.89,0.005,0.01,0.008,0.02,0.012,0.005,0.0005
2007-06-10,8.4,3.0,728.0,12.0,37.0,6.2,1.59,,,,,,,
2007-06-17,8.15,3.0,738.0,16.8,173.0,6.9,1.01,0.005,,,,,,
2007-06-24,8.1,3.0,715.0,14.0,47.3,5.3,1.18,,,,,,,
2007-07-01,8.155000000000001,3.0,723.0,19.45,129.45,5.800000000000001,1.16,0.005,0.00304,0.00763,0.00193,0.0036,0.00033,5e-05
2007-07-08,,,,,,,,,,,,,,
2007-07-15,7.66,3.0,780.0,13.0,28.0,6.5,0.6,,,,,,,
2007-07-22,8.105,3.0,303.71,13.8,35.0,5.75,61.9,0.005,,,,,,
2007-07-29,,,,,,,,,,,,,,
2007-08-05,8.19,3.0,684.0,15.4,28.0,5.5,1.2,0.009,0.00678,0.0103,0.0023,0.002,0.00026,5e-05
2007-08-12,8.26,3.0,695.0,12.9,58.0,5.2,1.4,,,,,,,
2007-08-19,8.18,81.0,620.0,18.9,63.0,6.2,0.2,0.007,,,,,,
2007-08-26,8.14,3.0,680.0,19.0,77.0,6.2,0.94,,,,,,,
2007-09-02,8.35,3.0,683.0,19.1,76.0,6.2,1.09,0.005,0.00215,0.0109,0.00234,0.0047,0.00024,5e-05
2007-09-09,8.524999999999999,3.0,891.5,15.75,33.5,5.65,0.855,0.005,,,,,,
2007-09-16,,,,,,,,,,,,,,
2007-09-23,8.43,3.0,815.0,22.1,8.0,6.0,1.2,,,,,,,
2007-09-30,8.66,3.0,966.0,19.3,8.0,6.1,1.21,,,,,,,
2007-10-07,8.43,3.0,1077.0,17.6,5.0,5.8,0.95,0.005,0.00144,0.00881,0.00223,0.002,0.0001,5e-05
2007-10-14,8.68,3.0,951.0,19.1,3.0,5.4,0.9,,,,,,,
2007-10-21,8.54,3.0,952.0,18.4,2.0,5.5,2.09,0.005,,,,,,
2007-10-28,7.6,3.0,1152.0,18.9,85.0,4.86,0.59,,,,,,,
2007-11-04,8.41,3.0,1230.0,13.4,120.0,6.91,1.77,0.005,0.00078,0.0124,0.00216,0.002,0.00016,5e-05
2007-11-11,8.88,3.0,1116.0,22.7,28.0,5.84,1.33,,,,,,,
2007-11-18,8.6,3.0,1207.0,16.4,8.0,6.91,0.67,0.005,,,,,,
2007-11-25,8.09,3.0,1058.0,17.2,11.0,7.07,2.98,,,,,,,
2007-12-02,8.78,3.0,1078.0,21.7,17.0,6.24,1.02,,,,,,,
2007-12-09,8.245000000000001,3.0,1070.0,19.8,44.95,7.880000000000001,0.685,0.007,0.001966,0.00777,0.00174,0.005,0.00025,
2007-12-16,,,,,,,,,,,,,,
2007-12-23,8.62,3.0,1181.0,15.7,16.0,8.01,1.8,0.005,,,,,,
2007-12-30,8.82,8.0,963.0,25.6,6.7,6.67,4.37,,,,,,,
2008-01-06,8.52,63.0,958.0,15.0,89.2,7.34,60.5,,,,,,,
2008-01-13,8.5,409.0,1114.0,17.6,195.6,7.42,17.2,0.005,0.008246,0.06373,0.0027,0.0342,0.000296,5e-05
2008-01-20,8.58,25.0,1095.0,16.0,365.2,7.9,18.4,,,,,,,
2008-01-27,8.68,5.0,897.0,19.4,204.0,6.49,8.51,0.005,,,,,,
2008-02-03,8.87,30.0,925.0,13.8,289.7,10.2,23.1,0.005,0.007315,0.04982,0.00285,0.0101,0.000469,
2008-02-10,,,,,,,,,,,,,,
2008-02-17,8.64,3.0,1178.0,20.0,162.2,7.93,2.02,,,,,,,
2008-02-24,8.42,3.0,1153.0,17.8,145.6,4.77,1.05,0.005,,,,,,
2008-03-02,8.52,41.0,694.0,11.3,400.0,5.53,17.5,0.009,0.002336,0.11544,0.00219,0.0151,0.000347,5e-05
2008-03-09,,,,,,,,,,,,,,
2008-03-16,8.5,7.0,799.0,14.9,244.0,6.0,5.92,,,,,,,
2008-03-23,8.475,4.5,906.5,14.5,147.0,6.25,2.045,0.005,,,,,,
2008-03-30,,,,,,,,,,,,,,
2008-04-06,8.54,3.0,984.0,14.6,150.0,6.88,0.92,0.005,0.000688,0.00962,0.00114,0.005,0.000285,5e-05
2008-04-13,,,,,,,,,,,,,,
2008-04-20,8.11,3.0,1002.0,12.9,18.0,5.2,0.8,0.005,,,,,,
2008-04-27,7.75,3.0,832.0,15.5,18.0,6.6,2.6,,,,,,,
2008-05-04,7.96,3.0,813.0,18.5,13.0,6.3,1.2,,,,,,,
2008-05-11,7.61,312.5,771.0,14.1,5.4,6.3,0.9,0.005,0.000683,0.0135,0.00129,0.0062,0.00025,5e-05
2008-05-18,7.93,3.0,740.0,12.3,95.0,6.0,0.58,,,,,,,
2008-05-25,7.85,3.0,923.0,16.8,10.0,6.3,0.7,0.005,,,,,,
2008-06-01,8.37,6.0,1150.0,12.3,35.0,5.4,1.2,0.005,0.00025,0.00876,0.00154,0.005,0.000355,5e-05
2008-06-08,,,,,,,,,,,,,,
2008-06-15,8.71,3.0,1055.0,14.4,48.0,5.35,0.56,0.005,,,,,,
2008-06-22,,,,,,,,,,,,,,
2008-06-29,8.76,3.0,1150.0,13.7,20.0,6.0,0.65,,,,,,,
2008-07-06,8.74,3.0,1120.0,13.1,160.0,5.6,0.63,0.005,0.001201,0.00762,0.00129,0.005,0.00025,5e-05
2008-07-13,8.71,3.0,1337.0,8.4,80.0,10.1,0.81,,,,,,,
2008-07-20,8.45,3.0,1128.0,13.2,87.0,7.76,0.48,0.005,,,,,,
2008-07-27,8.9,3.0,1033.0,17.8,10.5,7.77,0.54,,,,,,,
2008-08-03,9.08,406.0,1047.0,15.2,5.5,7.2,2.63,0.005,0.013768,0.02329,0.00283,0.005,0.000397,5e-05
2008-08-10,8.795,3.0,1163.5,20.85,59.3,8.5,0.945,0.005,,,,,,
2008-08-17,,,,,,,,,,,,,,
2008-08-24,8.995000000000001,3.0,1178.0,19.4,11.0,9.4,0.715,,,,,,,
2008-08-31,,,,,,,,,,,,,,
2008-09-07,8.9,3.0,1169.0,21.2,2.0,8.07,0.75,0.005,0.000419,0.01582,0.00146,0.008,0.00025,5e-05
2008-09-14,,,,,,,,,,,,,,
2008-09-21,9.15,3.0,1150.5,19.15,4.25,10.4,1.06,0.005,,,,,,
2008-09-28,,,,,,,,,,,,,,
2008-10-05,8.86,416.0,1082.0,16.3,2.3,9.07,0.49,0.005,0.003029,0.01565,0.00182,0.0079,0.00025,5e-05
