week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total
2003-08-10,8.06,5.0,739.0,12.2,,9.02,3.22,,,,,,,
2003-08-17,7.94,5.0,851.0,15.8,,9.12,3.59,,,,,,,
2003-08-24,8.2,5.0,720.0,9.5,,9.31,6.85,,,,,,,
2003-08-31,8.4,10.0,815.0,17.1,,8.85,11.4,,,,,,,
2003-09-07,8.39,6.0,939.0,16.9,0.05,8.64,5.53,0.004,,,,,,
2003-09-14,8.7,5.0,833.0,12.3,,9.6,3.16,,,,,,,
2003-09-21,8.32,11.0,663.0,15.1,,9.46,5.2,,,,,,,
2003-09-28,8.34,12.0,904.0,13.4,0.0369,8.98,9.82,,,,,,,
2003-10-05,8.35,6.0,973.0,17.2,,7.76,8.69,,,,,,,
2003-10-12,8.25,5.0,950.0,18.6,,7.98,4.12,,,,,,,
2003-10-19,8.13,5.0,844.0,19.9,,10.15,2.39,,,,,,,
2003-10-26,8.2,5.0,1018.0,19.6,,,17.5,,,,,,,
2003-11-02,8.2,6.0,869.0,19.0,,9.07,,,,,,,,
2003-11-09,8.15,33.0,794.0,19.8,,9.16,14.6,,,,,,,
2003-11-16,8.18,7.0,1333.0,18.5,,9.45,5.57,,,,,,,
2003-11-23,8.08,7.0,1462.0,13.2,,8.45,7.36,,,,,,,
2003-11-30,8.11,5.0,1660.0,21.1,0.051,9.91,6.86,,,,,,,
2003-12-07,8.12,9.0,1224.0,16.9,,,,0.004,,,,,,
2003-12-14,8.21,7.0,1430.0,17.3,,11.68,3.85,,,,,,,
2003-12-21,8.08,10.0,1247.0,13.7,,8.88,8.47,,,,,,,
2003-12-28,8.05,15.0,1952.0,19.0,,8.7,4.79,,,,,,,
2004-01-04,,,,,,,,,,,,,,
2004-01-11,,,,,,,,,,,,,,
2004-01-18,,,,,,,,,,,,,,
2004-01-25,,,,,,,,,,,,,,
2004-02-01,,,,,,,,,,,,,,
2004-02-08,,,,,,,,,,,,,,
2004-02-15,8.27,15.0,893.0,15.2,557.0,5.63,11.81,,0.08,0.11,0.0013,0.01,0.01,0.0005
2004-02-22,8.33,5.0,931.0,13.3,497.0,5.38,5.08,,,,,,,
2004-02-29,8.2,5.0,948.0,16.1,160.0,5.27,2.8,0.005,,,,,,
2004-03-07,7.65,5.0,1009.0,15.1,140.0,4.8,1.68,,,,,,,
2004-03-14,8.195,5.0,999.5,14.6,122.0,5.16,1.295,0.005,0.08,0.03,0.0015,0.01,0.01,0.0005
2004-03-21,,,,,,,,,,,,,,
2004-03-28,8.2,6.0,951.0,13.9,116.0,5.62,2.44,0.005,,,,,,
2004-04-04,8.27,5.0,914.0,17.6,71.0,4.95,4.79,,,,,,,
2004-04-11,8.1,6.0,975.0,14.2,81.0,4.24,0.29,0.005,0.08,0.07,0.0012,0.01,0.01,0.0005
2004-04-18,8.25,5.0,964.0,14.2,65.0,4.7,1.51,0.005,,,,,,
2004-04-25,8.14,5.0,937.0,14.3,98.0,5.6,1.68,,,,,,,
2004-05-02,8.19,5.0,937.0,14.8,78.0,6.18,1.83,0.005,,,,,,
2004-05-09,8.07,5.0,946.0,11.3,50.0,4.61,1.6,,0.08,0.04,0.0011,0.06,0.01,0.0005
2004-05-16,8.09,5.0,1008.5,13.3,40.5,6.25,0.845,0.005,,,,,,
2004-05-23,,,,,,,,,,,,,,
2004-05-30,8.18,5.0,911.0,14.8,23.0,6.35,1.27,0.005,,,,,,
2004-06-06,7.49,5.0,997.0,9.4,16.0,6.14,1.11,,0.02,0.05,0.0011,0.05,0.005,0.0005
2004-06-13,8.31,5.0,1179.0,10.1,13.0,5.51,0.0,0.005,,,,,,
2004-06-20,8.185,5.0,1395.5,11.1,9.5,4.995,0.43,0.005,,,,,,
2004-06-27,,,,,,,,,,,,,,
2004-07-04,7.85,8.0,1912.0,12.5,15.0,6.12,2.66,,,,,,,
2004-07-11,7.9,5.0,1838.0,12.8,8.0,5.1,0.98,,0.02,0.02,0.0009,0.03,0.005,0.0005
2004-07-18,8.03,5.0,1691.0,13.1,3.5,5.46,0.0,0.005,,,,,,
2004-07-25,7.98,5.0,1695.0,10.2,1.7,5.9,0.0,,,,,,,
2004-08-01,8.38,5.0,1669.0,15.9,1.7,5.63,0.81,0.005,,,,,,
2004-08-08,8.36,5.0,1203.0,16.2,1.7,5.16,0.0,,0.02,0.02,0.003,0.01,0.005,0.0005
2004-08-15,8.06,5.0,990.0,12.8,1.7,5.47,0.49,0.005,,,,,,
2004-08-22,8.19,5.0,598.0,13.1,1.81,5.12,0.13,,,,,,,
2004-08-29,7.79,5.0,843.0,6.9,5.44,8.93,0.0,0.005,,,,,,
2004-09-05,7.29,5.0,664.0,20.4,3.6,6.64,0.51,,0.02,0.03,0.0032,0.01,0.005,0.0005
2004-09-12,7.87,5.0,729.0,17.5,10.4,5.1,0.36,0.005,,,,,,
2004-09-19,8.025,7.5,606.0,15.25,10.46,5.75,0.615,0.005,,,,,,
2004-09-26,,,,,,,,,,,,,,
2004-10-03,7.9,7.0,650.0,23.8,5.62,5.66,0.35,,,,,,,
2004-10-10,8.06,5.0,661.0,23.5,5.62,5.81,0.0,,0.02,0.02,0.0028,0.01,0.005,0.0005
2004-10-17,7.76,5.0,592.0,14.5,7.5,5.6,0.0,0.005,,,,,,
2004-10-24,8.19,5.0,587.0,21.4,4.3,6.43,0.15,,,,,,,
2004-10-31,8.31,5.0,555.0,20.1,5.05,6.68,0.1,0.005,,,,,,
2004-11-07,8.26,5.0,594.0,16.3,5.2,6.2,0.0,,0.02,0.02,0.0036,0.01,0.005,0.0005
2004-11-14,8.08,5.0,579.0,25.4,3.4,5.96,0.24,0.005,,,,,,
2004-11-21,7.45,5.0,598.0,21.4,2.8,4.88,0.0,,,,,,,
2004-11-28,7.76,5.0,594.0,14.7,2.16,6.4,0.15,0.005,,,,,,
2004-12-05,7.74,5.0,584.0,18.9,2.0,6.28,0.1,,0.02,0.02,0.0036,0.01,0.005,0.0005
2004-12-12,7.61,9.0,568.0,20.4,4.3,5.82,0.0,0.005,,,,,,
2004-12-19,7.699999999999999,10.0,553.0,16.8,3.5,5.494999999999999,0.25,0.005,,,,,,
2004-12-26,,,,,,,,,,,,,,
2005-01-02,8.05,5.0,637.0,23.7,3.8,6.03,0.0,,,,,,,
2005-01-09,7.82,5.0,647.0,18.4,4.0,6.1,0.2,0.005,0.02,0.04,0.0029,0.01,0.005,0.0007
2005-01-16,7.65,6.0,1878.0,19.5,23.0,5.11,0.0,,,,,,,
2005-01-23,8.09,5.0,1200.0,16.7,116.76,5.76,0.0,0.005,,,,,,
2005-01-30,8.09,5.0,1106.0,15.9,101.76,6.62,1.91,,,,,,,
2005-02-06,8.365,5.0,1134.0,15.2,112.425,6.295,1.6,0.005,0.02,0.05,0.0015,0.01,0.005,0.0008
2005-02-13,,,,,,,,,,,,,,
2005-02-20,7.54,5.0,1151.0,15.9,,5.8,3.02,0.017,,,,,,
2005-02-27,8.23,5.0,1151.0,12.8,163.0,5.78,4.09,,,,,,,
2005-03-06,8.24,6.0,1182.0,19.2,308.0,6.69,1.41,0.005,0.02,0.08,0.0013,0.01,0.005,0.0007
2005-03-13,7.18,5.0,1109.0,16.8,300.0,6.04,1.67,,,,,,,
2005-03-20,8.17,5.0,1147.0,15.8,336.0,5.38,1.27,0.005,,,,,,
2005-03-27,7.78,5.0,1076.0,17.7,171.13,4.88,1.6,,,,,,,
2005-04-03,7.94,5.0,,19.5,98.1,,,,,,,,,
2005-04-10,8.11,5.0,1069.0,17.8,185.1,,1.54,0.005,,,,,,
2005-04-17,8.1,3.0,1106.0,18.4,69.7,6.49,3.0,,0.05,0.043,0.0012,0.005,0.005,5e-05
2005-04-24,8.21,5.0,1094.0,14.2,41.8,6.81,2.54,0.005,,,,,,
2005-05-01,8.1,5.0,1010.0,17.9,41.5,6.23,2.16,,,,,,,
2005-05-08,8.18,5.0,994.0,16.2,184.6,5.74,1.9,0.005,0.02,0.02,0.0009,0.01,0.005,0.0005
2005-05-15,8.65,5.0,1028.0,13.6,61.8,6.31,1.38,,,,,,,
2005-05-22,8.83,5.0,1033.0,16.3,56.2,6.13,1.73,0.005,,,,,,
2005-05-29,,,,,,,,,,,,,,
2005-06-05,,,,,,,,,,,,,,
2005-06-12,,,,,,,,,,,,,,
2005-06-19,7.74,5.0,1126.0,14.1,26.5,6.93,1.35,0.005,0.02,0.48,0.0007,0.13,0.005,0.0005
2005-06-26,8.19,5.0,1097.0,12.3,49.0,5.48,0.85,,,,,,,
2005-07-03,8.46,11.0,1042.0,14.3,16.5,5.08,0.49,0.005,,,,,,
2005-07-10,8.4,5.0,1007.0,14.8,12.17,5.4,0.4,0.005,0.02,0.06,0.0021,0.02,0.005,0.0005
2005-07-17,8.55,5.0,1258.0,15.1,27.0,5.3,0.67,,,,,,,
2005-07-24,8.36,5.0,1533.0,9.7,12.19,6.2,1.09,0.005,,,,,,
2005-07-31,8.25,5.0,1755.0,10.4,19.5,5.52,0.93,,,,,,,
2005-08-07,8.08,5.0,2260.0,13.1,15.0,6.09,1.44,0.005,0.02,0.04,0.001,0.02,0.005,0.0006
2005-08-14,7.89,5.0,2310.0,14.0,12.73,5.48,0.72,,,,,,,
2005-08-21,7.84,5.0,1890.0,9.6,1.28,4.1,1.28,0.005,,,,,,
2005-08-28,7.4,5.0,2450.0,15.2,18.2,6.2,1.0,,,,,,,
2005-09-04,8.32,5.0,3060.0,18.3,10.0,5.23,2.09,,,,,,,
2005-09-11,8.09,5.0,960.0,15.0,3.2,5.45,0.55,0.005,0.02,0.03,0.0005,0.01,0.005,0.0005
2005-09-18,8.03,5.0,2059.5,13.15,4.5,4.385,0.705,0.005,,,,,,
2005-09-25,,,,,,,,,,,,,,
2005-10-02,8.29,5.0,1406.0,17.8,10.25,4.25,0.64,,,,,,,
2005-10-09,8.31,5.0,1225.0,15.5,13.45,5.2,1.3,0.005,0.02,0.02,0.0016,0.01,0.005,0.0005
2005-10-16,8.29,5.0,1070.0,17.2,18.72,,0.9,,,,,,,
2005-10-23,8.34,5.0,1115.0,13.1,20.0,,,0.005,,,,,,
2005-10-30,8.49,5.0,1034.0,19.6,8.0,,0.63,,,,,,,
2005-11-06,7.75,5.0,1058.0,18.4,16.0,4.8,0.59,0.005,0.02,0.02,0.0017,0.01,0.005,0.0031
2005-11-13,8.0,5.0,970.0,18.0,15.84,6.9,0.61,,,,,,,
2005-11-20,8.1,5.0,900.0,19.3,12.4,6.0,0.4,0.005,,,,,,
2005-11-27,7.795,5.0,1074.0,18.7,14.0,5.5,0.64,0.005,0.03,0.022,0.0018,0.005,0.005,5e-05
2005-12-04,,,,,,,,,,,,,,
2005-12-11,7.71,5.0,1018.0,19.3,18.5,5.2,0.4,,,,,,,
2005-12-18,8.02,5.0,1109.0,18.7,14.5,6.1,1.31,0.005,,,,,,
2005-12-25,7.94,5.0,1219.0,19.4,38.0,5.2,0.81,,,,,,,
2006-01-01,7.8,5.0,1319.0,15.0,36.5,5.4,2.75,,,,,,,
2006-01-08,8.12,5.0,1294.0,18.2,25.0,6.0,2.42,,0.01,0.061,0.02,0.021,0.005,0.0005
2006-01-15,7.98,5.0,1373.0,15.4,19.4,5.3,1.39,,,,,,,
2006-01-22,6.74,39.0,1495.0,16.0,175.0,5.7,17.9,0.005,,,,,,
2006-01-29,8.2,8.0,1343.0,17.3,250.0,5.9,8.19,,,,,,,
2006-02-05,7.745,8.0,1141.5,16.8,430.0,5.95,4.315,,0.01,0.149,0.02,0.096,0.005,0.0005
2006-02-12,,,,,,,,,,,,,,
2006-02-19,8.45,78.0,1265.0,18.4,601.2,6.2,19.8,0.005,,,,,,
2006-02-26,8.61,5.0,1205.0,16.7,382.0,6.0,2.18,,,,,,,
2006-03-05,8.32,3.0,1181.0,18.6,540.0,6.5,3.54,,0.00192,0.0499,0.00122,0.0149,0.00025,5e-05
2006-03-12,8.31,3.0,1117.0,20.5,474.0,6.8,3.91,,,,,,,
2006-03-19,8.23,13.5,1549.0,18.200000000000003,565.5,6.050000000000001,5.699999999999999,0.005,,,,,,
2006-03-26,8.25,6.0,1127.0,15.0,610.0,6.3,7.2,,,,,,,
2006-04-02,,,,,,,,,,,,,,
2006-04-09,8.275,4.0,1144.0,15.95,463.0,6.199999999999999,3.685,,0.0178,0.0518,0.00154,0.0139,0.0016,5e-05
2006-04-16,,,,,,,,,,,,,,
2006-04-23,8.29,14.0,1121.0,12.9,440.0,6.4,9.36,,,,,,,
2006-04-30,8.35,4.0,1108.0,19.2,445.0,6.3,4.83,,,,,,,
2006-05-07,8.12,3.0,1992.0,15.4,441.0,6.2,3.1,,0.0606,0.0445,0.00154,0.0099,0.0038,5e-05
2006-05-14,8.29,3.0,1101.0,13.8,438.0,6.3,2.79,,,,,,,
2006-05-21,8.23,6.0,1021.0,12.4,290.0,6.2,3.3,0.005,,,,,,
2006-05-28,8.24,3.0,1058.0,11.5,35.0,7.0,1.1,,,,,,,
2006-06-04,8.41,3.0,1151.0,15.4,176.0,6.7,2.57,,0.00914,0.0415,0.0018,0.0128,0.0004,5e-05
2006-06-11,8.325,5.0,1121.0,15.3,224.5,6.35,1.635,0.005,,,,,,
2006-06-18,8.2,5.0,1163.0,9.4,23.5,7.2,0.65,,,,,,,
2006-06-25,,,,,,,,,,,,,,
2006-07-02,8.2,11.0,1114.0,15.5,114.125,6.3,4.805,,0.00394,0.0277,0.00165,0.0086,0.00033,5e-05
2006-07-09,,,,,,,,,,,,,,
2006-07-16,8.0,3.0,1004.0,17.3,28.0,6.6,1.1,,,,,,,
2006-07-23,8.27,3.0,1003.5,12.8,15.4,7.050000000000001,0.6699999999999999,,,,,,,
2006-07-30,,,,,,,,,,,,,,
2006-08-06,8.27,3.0,1034.0,17.4,53.0,6.7,0.46,,0.0128,0.018,0.0021,0.0133,0.00025,
2006-08-13,8.280000000000001,3.0,1019.0,13.85,21.25,7.85,1.325,,,,,,,
2006-08-20,8.35,5.0,862.0,17.4,30.0,9.0,4.7,,,,,,,
2006-08-27,,,,,,,,,,,,,,
2006-09-03,8.25,3.0,924.0,12.4,20.4,7.3,2.25,,0.00197,0.0182,0.00276,0.0059,0.00025,
2006-09-10,8.24,3.0,854.0,15.0,8.5,7.4,0.89,,,,,,,
2006-09-17,8.27,4.5,878.5,18.45,19.2,6.75,4.22,0.005,,,,,,
2006-09-24,,,,,,,,,,,,,,
2006-10-01,8.4,3.0,806.0,21.5,16.4,7.0,,,,,,,,
2006-10-08,8.21,5.0,940.0,14.8,25.8,6.5,,,0.00747,0.252,0.00271,0.0061,0.00061,5e-05
2006-10-15,8.88,3.0,867.0,13.9,28.0,7.7,,,,,,,,
2006-10-22,8.120000000000001,6.0,907.5,16.35,39.8,6.75,,0.005,,,,,,
2006-10-29,,,,,,,,,,,,,,
2006-11-05,8.01,14.5,972.0,14.55,121.5,6.15,4.09,,0.00445,0.0239,0.00185,0.0104,0.0003,5e-05
2006-11-12,,,,,,,,,,,,,,
2006-11-19,8.13,3.0,1041.0,20.9,109.0,6.4,1.77,0.005,,,,,,
2006-11-26,7.96,16.0,1128.0,13.2,108.5,4.9,10.4,,,,,,,
2006-12-03,8.13,28.0,1045.0,20.0,68.2,5.93,8.42,,0.0013,0.12,0.003,0.038,0.00051,5e-05
2006-12-10,8.145,21.0,1023.5,18.7,133.0,6.55,5.07,0.005,,,,,,
2006-12-17,8.02,3.0,1031.0,17.8,217.0,5.2,1.29,,,,,,,
2006-12-24,,,,,,,,,,,,,,
2006-12-31,,,,,,,,,,,,,,
2007-01-07,7.92,3.0,1082.0,16.4,178.0,4.0,1.97,,0.0017,0.037,0.0018,0.004,0.00059,5e-05
2007-01-14,7.76,12.0,1115.0,17.0,318.0,4.3,2.05,,,,,,,
2007-01-21,8.09,4.0,766.0,18.7,287.0,2.8,4.16,0.005,,,,,,
2007-01-28,8.16,3.0,1217.0,14.5,152.9,2.0,1.27,,,,,,,
2007-02-04,8.07,3.0,1213.0,16.3,174.5,5.23,1.06,,0.0018,0.02,0.0028,0.0083,0.00087,5e-05
2007-02-11,7.98,3.0,967.0,17.6,12.0,6.45,0.96,,,,,,,
2007-02-18,7.87,3.0,1069.0,15.55,100.35,6.17,2.235,0.005,,,,,,
2007-02-25,,,,,,,,,,,,,,
2007-03-04,7.96,51.0,1308.0,15.3,352.0,7.2,49.3,,0.012,0.76,0.004,0.038,0.0013,5e-05
2007-03-11,8.15,8.0,1329.0,13.3,304.0,6.2,8.46,,,,,,,
2007-03-18,8.065,4.0,1323.5,15.75,214.5,5.215,1.715,0.005,,,,,,
2007-03-25,7.93,3.0,1253.0,16.0,179.0,6.5,1.44,,,,,,,
2007-04-01,8.0,3.0,1112.0,19.5,70.9,5.9,1.25,,0.0048,0.025,0.0029,0.072,0.0022,5e-05
2007-04-08,7.93,3.0,1278.0,18.5,61.7,6.6,0.66,,,,,,,
2007-04-15,,,,,,,,,,,,,,
2007-04-22,7.705,3.0,975.5,16.8,36.0,6.7,0.55,0.005,,,,,,
2007-04-29,,,,,,,,,,,,,,
2007-05-06,7.91,3.0,596.0,13.7,31.0,6.2,0.71,,0.0039,0.0155,0.00306,0.00619,0.000531,5e-05
2007-05-13,7.8,3.0,680.0,18.3,10.0,6.4,0.6,,,,,,,
2007-05-20,8.05,3.0,857.0,16.9,94.86,5.1,0.87,0.005,,,,,,
2007-05-27,8.04,3.0,828.0,16.1,50.7,6.3,0.28,,,,,,,
2007-06-03,8.1,5.0,783.0,16.2,147.0,5.2,0.45,,0.01,0.009,0.02,0.008,0.005,0.0005
2007-06-10,7.8,3.0,685.0,14.1,35.4,6.3,0.46,,,,,,,
2007-06-17,7.75,3.0,774.0,11.3,163.6,7.2,0.57,0.005,,,,,,
2007-06-24,7.79,3.0,728.0,14.7,43.4,6.5,0.28,,,,,,,
2007-07-01,8.02,3.0,756.5,17.0,123.8,6.35,0.45,,0.00104,0.00946,0.00196,0.0041,0.00017,5e-05
2007-07-08,,,,,,,,,,,,,,
2007-07-15,8.26,3.0,810.0,14.1,30.0,5.9,0.55,,,,,,,
2007-07-22,8.274999999999999,3.0,628.0,14.1,39.0,5.550000000000001,0.48,0.005,,,,,,
2007-07-29,,,,,,,,,,,,,,
2007-08-05,8.03,3.0,695.0,15.6,28.0,5.9,0.6,,0.00169,0.0148,0.00301,0.002,0.0001,5e-05
2007-08-12,8.0,18.0,685.0,12.6,60.0,65.0,0.58,,,,,,,
2007-08-19,8.23,16.0,625.0,19.0,58.0,6.0,0.3,0.005,,,,,,
2007-08-26,8.23,3.0,704.0,21.0,33.0,6.5,0.6,,,,,,,
2007-09-02,8.2,3.0,751.0,15.6,80.0,5.8,0.5,,0.00153,0.00659,0.00253,0.0059,0.00024,
2007-09-09,8.235,3.0,899.0,15.35,38.5,5.6,0.495,0.005,,,,,,
2007-09-16,,,,,,,,,,,,,,
2007-09-23,8.45,3.0,929.0,19.3,6.0,4.8,0.51,,,,,,,
2007-09-30,8.21,3.0,672.0,18.6,43.0,5.6,0.48,,,,,,,
2007-10-07,8.41,6.0,1141.0,19.0,5.0,5.2,0.94,,0.00333,0.0135,0.00234,0.0023,0.0002,5e-05
2007-10-14,8.21,3.0,756.0,18.6,7.2,6.3,0.58,,,,,,,
2007-10-21,7.97,3.0,676.0,16.9,2.0,6.3,0.49,0.005,,,,,,
2007-10-28,8.4,3.0,1184.0,20.4,72.0,4.66,0.62,,,,,,,
2007-11-04,8.2,3.0,1285.0,15.6,129.4,6.87,1.5,,0.00274,0.0202,0.00221,0.0021,0.0001,5e-05
2007-11-11,8.31,3.0,999.0,19.5,25.0,7.78,0.61,,,,,,,
2007-11-18,8.14,3.0,1114.0,15.4,6.0,7.7,0.38,0.005,,,,,,
2007-11-25,8.57,3.0,737.0,15.9,10.1,6.95,0.57,,,,,,,
2007-12-02,8.34,4.0,995.0,18.9,18.0,6.24,1.02,,,,,,,
2007-12-09,8.395,3.0,957.0,19.25,42.8,7.82,0.525,,0.003058,0.03739,0.00182,0.005,0.00025,
2007-12-16,,,,,,,,,,,,,,
2007-12-23,8.45,3.0,758.0,15.7,8.0,8.08,2.42,0.005,,,,,,
2007-12-30,8.3,4.0,856.0,20.2,6.1,7.75,1.97,,,,,,,
2008-01-06,8.21,3.0,1120.0,15.1,57.8,7.28,4.33,,,,,,,
2008-01-13,8.34,401.5,1207.0,18.8,163.0,5.45,1.05,,0.007688,0.03626,0.00262,0.0252,0.00029,5e-05
2008-01-20,8.34,3.0,1218.0,18.0,227.0,6.7,2.26,,,,,,,
2008-01-27,8.15,3.0,1087.0,17.6,186.6,5.92,1.03,0.005,,,,,,
2008-02-03,8.28,3.0,1179.0,17.7,233.0,6.51,1.08,0.005,0.010137,0.01819,0.00257,0.01,0.0005,
2008-02-10,,,,,,,,,,,,,,
2008-02-17,8.3,3.0,1370.0,19.5,148.0,7.06,1.02,,,,,,,
2008-02-24,8.08,3.0,1263.0,16.0,138.0,3.4,1.07,0.084,,,,,,
2008-03-02,8.27,3.0,953.0,17.9,320.0,5.56,2.7,0.016,0.000529,0.06839,0.00211,0.0077,5e-05,5e-05
2008-03-09,,,,,,,,,,,,,,
2008-03-16,8.29,3.0,1060.0,15.4,236.0,6.1,1.73,,,,,,,
2008-03-23,8.185,3.0,1108.0,16.45,159.0,5.6,0.86,0.005,,,,,,
2008-03-30,,,,,,,,,,,,,,
2008-04-06,8.18,3.0,1133.0,18.3,90.0,5.79,0.42,0.005,0.001534,0.01435,0.00158,0.005,0.0004,5e-05
2008-04-13,,,,,,,,,,,,,,
2008-04-20,7.48,3.0,1029.0,14.2,18.0,5.3,0.9,0.005,,,,,,
2008-04-27,7.45,3.0,845.0,15.6,20.0,5.2,0.6,,,,,,,
2008-05-04,7.37,3.0,771.0,19.0,10.0,6.2,1.16,,,,,,,
2008-05-11,7.14,301.5,788.0,13.5,3.0,7.1,1.2,0.005,0.004673,0.01243,0.00238,0.0093,0.00025,5e-05
2008-05-18,7.66,3.0,1147.0,12.4,146.0,7.2,0.48,,,,,,,
2008-05-25,7.56,3.0,940.0,16.6,10.0,5.5,1.3,0.005,,,,,,
2008-06-01,8.29,3.0,1189.0,14.2,73.8,5.6,1.6,0.005,0.00025,0.01238,0.00196,0.005,0.00025,5e-05
2008-06-08,,,,,,,,,,,,,,
2008-06-15,8.49,3.0,1115.0,14.3,41.5,5.65,0.34,0.005,,,,,,
2008-06-22,,,,,,,,,,,,,,
2008-06-29,8.53,3.0,1200.0,14.0,21.0,5.6,0.56,,,,,,,
2008-07-06,8.59,429.0,1160.0,11.7,155.0,7.3,0.48,0.005,0.00025,0.01144,0.00117,0.005,0.00025,5e-05
2008-07-13,8.33,3.0,1336.0,16.7,223.0,7.82,0.64,,,,,,,
2008-07-20,8.35,3.0,1117.0,14.8,102.0,8.48,0.34,0.005,,,,,,
2008-07-27,8.4,7.0,930.0,17.3,8.0,8.4,0.37,,,,,,,
2008-08-03,8.3,307.0,789.0,13.6,4.0,6.79,1.78,0.005,0.000584,0.02513,0.00251,0.0033,0.0001,5e-05
2008-08-10,8.629999999999999,3.0,1169.0,19.85,52.6,8.049999999999999,0.74,0.005,,,,,,
2008-08-17,,,,,,,,,,,,,,
2008-08-24,8.83,3.0,969.0,19.3,10.75,9.255,0.475,,,,,,,
2008-08-31,,,,,,,,,,,,,,
2008-09-07,7.89,3.0,658.0,9.0,3.0,7.07,1.69,0.005,0.000201,0.01277,0.00269,0.0034,0.0001,5e-05
2008-09-14,,,,,,,,,,,,,,
2008-09-21,8.524999999999999,3.5,811.0,14.2,4.1,7.970000000000001,0.75,0.005,,,,,,
2008-09-28,,,,,,,,,,,,,,
2008-10-05,8.71,235.0,633.0,15.6,1.5,8.36,0.56,0.005,0.000259,0.01913,0.0033,0.0044,0.0001,5e-05
2008-10-12,8.66,3.0,631.0,15.6,1.5,7.64,0.44,,,,,,,
2008-10-19,8.67,7.0,632.0,18.9,1.0,6.64,0.64,0.005,,,,,,
2008-10-26,8.04,16.0,622.0,11.0,2.0,5.49,0.74,,,,,,,
2008-11-02,9.0,356.5,1006.0,15.2,42.6,7.01,0.72,0.017,0.00025,0.01974,0.0023,0.005,0.00025,5e-05
2008-11-09,,,,,,,,,,,,,,
2008-11-16,8.31,3.0,960.0,20.9,7.0,6.33,1.67,,,,,,,
2008-11-23,8.495000000000001,3.0,857.0,17.75,19.75,7.145,0.3299999999999999,0.005,,,,,,
2008-11-30,8.04,331.5,873.0,17.2,28.0,6.86,0.51,0.005,0.00025,0.01585,0.00293,0.005,0.00025,5e-05
2008-12-07,,,,,,,,,,,,,,
2008-12-14,8.225,,884.5,15.6,21.0,7.685,0.73,,,,,,,
2008-12-21,,,,,,,,,,,,,,
2008-12-28,8.08,3.0,1195.0,13.2,180.0,6.78,1.34,,,,,,,
